key,source,target
/59026C7642DE8D905F47068A4ABDED00,I understand. Do not show this message again.,我明白（以上内容）。不用再次提醒
/DFA1455146B50B217746B1B0D8D77284,I understand. Remember my choice for this MOTD.,我明白（以上内容）。记住我的选择
/25282B4741B2C908CA1D3EBA6E9910B1,IN MAP LIST,在地图列表中
/95C70E2B43DD3DF577319ABF3AC85874,IN RANGE,在范围内
/961CF83340889C2164ACA0A6131A88CC,IN RANGE,在范围内
/2D516D354C68766D526FA3AE1233ED70,INCOMPLETE LOADOUT,装备配置不完整
/DE831BF64D68BB4A95BE71BDA208ED9F,INCOMPLETE LOADOUT,装备配置不完整
/05C2CF58494B8B3FC951B3BA0CB7165A,INPUT OPTIONS,输入设置
/0F9B760F4099357E6E9BC289CD69EDBB,INSERTION AT,进入时间
/EA577B84432664B87C097781433CECB0,INSERTION AT,进入时间
/D39665DC47C4FEF5556544BB9EAFF1B1,INSERTION NAME,进入点名称
/75E980D14ED5585509FEE3B3CBB97B21,INTEL RETRIEVAL,情报回收
/067500B44CA581D773381EB1A2B20E46,INTEL SEARCH AREAS,情报搜索区域
/97DF13BB42259A37791918BCD04F3CD1,INTEL SEARCH AREAS,情报搜索区域
/A481FEA3483300E5D0151D9A32D8410D,INTERACTION HUD,交互HUD
/B85A2C4A48AFCADE4E2F00AE93E199B0,INVALID SETUP,无效设置
/97775C124DB727370706DB8F6A3E02A9,INVENTORY,装备
/E3E32F3F486206C121029894B6FEA6FC,INVERT SELECTION,反转选择
/E665C2464E03759E412C1E9E06AC7651,INVITE,邀请
/A284F4EE4D637A34F48F4C9467B5D720,INVITE FRIENDS,邀请好友
/97DDCFB14E1FCB8EED2A2A8666D48FF7,IP Address :,IP地址:
/9C3361F9488B7B560CB9AD856F6DFD76,IR,红外
/CB11AB2D456DF9E86A7E3EB80E03B813,IR ILLUMINATOR,红外补光灯
/D7B9F84547E1B45615010B8DA1A2FB5C,IR Strobe,红外频闪器
/9C97C1254DAD85A2B5176989926738AC,ITEM NAME / INFO,物品名称 / 信息
/4016FA8F4891DC9868E7CFBC1B028847,ITEM TYPE,物品类型
/5B0CA9FB44B899ED0C2A45A49E830E15,ITEM TYPE,物品类型
/6F138D0740D03A48193694B8D1CE41B0,ITEM TYPE,物品类型
/478948D64B42E94278F8288085CDB171,Idle,闲置
/D36715D94559BD46D1FC11A967A07E8B,Idle,闲置
/3D88EC4742A7D1D27E512DB341916296,"If not, own it anyway and talk about how to avoid it in the future.",即使不是你的错，也要勇于承担，并讨论如何在未来避免类似问题。
/1E3615434A459F0BA37162AA1C90D37A,"If the game mode does not use insertion points, spawn by simply clicking on the map.",如果该游戏模式不使用部署点，只需点击地图即可出生。
/06F682F54D8D1823934663A4EDFE3F8F,"If you don't know what these are, don't touch them.",如果你不知道这些是什么，请不要动它们。
/240522094B3554D60EDC97BE952919EB,"If you know you were at fault, own it and let everyone know.",如果你知道是自己的错，就勇敢承认，并告诉大家。
/394069FC41D8BD261C489DA458B37722,"In an emergency, changing to your sidearm is usually faster than reloading.",紧急情况时切换手枪比重装填更快
/7A7484A94FD388FCB2C3A69015E303FC,In minutes or -1 for permanent.,分钟或-1永久.
/C2E969B44647145FD66F168F3E15E6D5,In minutes or -1 for permanent.,分钟或-1永久.
/E446FA74419621D22FC039A2A056B1B1,In minutes or -1 for permanent.,分钟或-1永久.
/0CBC81114B4EE1E4BBF838AC9AAB2BE5,"In online games, look here or press Escape to see who else is on your team",处于在线游戏中时，可以通过这里或按ESC来查看玩家列表。
/DA1E312D47FD31B4F997B88B87843536,Include Log File?,包括日志文件吗?
/C13032004E3A19235665C79921534E1B,Include Screenshot?,包括截图吗?
/6230ABDC43AA5174267921ACD65387AB,Include mods,包含模组
/021DBB8247951065DAEB56AC2C3F9079,Incoming Radio (VOIP),无线电音量(VOIP)
/0E50E95141AABFCFC2FDD085CD3116CC,Incoming Voice (VOIP),语音音量(VOIP)
/FE1043D64A114F9B8F43A4884E19C23B,Increase Reticle Brightness,增加分划板亮度
/D02978844162CCF00E49D3B9492C125F,"Increase the priority of the mod, so that associated mutators are called before mutators with lower priority",提高该模组的优先级，使其相关的突变器在优先级较低的突变器之前被调用。
/B6E8055B4473B71CC0BAFAB1C4E9CDD7,Initializing,正在初始化
/C0D9F1AF46C60B47DBBFF1AF96EC29F7,Insertion Point,进入点
/C3156669464C561A88A9DD885F72F48F,Insertion at,进入于
/F35811824DB046150A567A8725C452EB,Installed Mods,已安装模组
/09A601864C52293FFDED52BC3E1AED84,Interact,互动
/4FC873EB40C180021770AD9261E2019B,Interact,互动
/83788EB94D6AC8D892531ABC321E097A,Interact,互动
/8E8E743D4C6E2EF135BD3A8B3E514045,Interact,互动
/D3BFD1A94EEFA136860571A365B4A8B7,Interact,互动
/0553ED5A4750483777075BA97AC0A623,Interaction Ring Color,互动环颜色
/4C17B71E4BB8488DD56B4EB989CE12E3,Interaction Ring Size,互动环尺寸
/D071703044705A17A1C3A58388847479,Internet,互联网
/DC1861CE4745FA54D59FB189520DB53A,Internet,互联网
/65E175C845991A3C6D7F1084E7A0D565,Invalid,无效
/808406A545DDFABEFB2A5AA43687F93B,Invalid,无效
/8D7031B54B18627A4C193AA132162128,Invalid,无效
/AADB2BEC46A474D9DD558BAC61D99FF7,Invert Look,鼠标反转
/303BF4CE490F521DB3F4F593640E6483,Invite failed to send!,发送邀请失败!
/81B4D76B4719FBF03677B295A4EF3934,"Invite friends into your server at any time using the
INVITE FRIENDS button in the [Esc] menu,
or via Steam® Overlay (Shift+Tab).",任何时刻您都可以通过”邀请朋友“或Steam游戏菜单 (Shift+Tab)来邀请朋友进入您的服务器
/6877C8BB4AF86DE8FE50F8906D4A3895,Invite friends to your self-hosted server,邀请好友进入你的房间
/46E6197048FF2A49CB8D11994A745C49,Invite sent,发送邀请
/937F50884E5AA259493E61956603A91D,Invite sent!,邀请送出!
/C1428D9F4AF6AC25BDBFA1A9329F38C4,Iron Sights,机械瞄具
/271B358A44A673854A8245879247894D,Item,物品
/87500AB34C585ACD62ED5999029BFC8C,Item,物品
/CE8E25C8453CE7A1098F3EBAC591A237,Item Description,物品描述
/8487DE534DEE2AD48A3698ACCA8F9026,Item Display Name x1,物品显示名称 x1
/F4E8D5AA48DCF1F1E213F0B4B7EC319B,Item Name,物品名称
/6B4E06A443DC333E27BB159888B718C9,January,1月
/839C01594C7DDD14771C0B8845606143,January,1月
/CE433EAC41B26975DBB70CAF62EB52FF,January,1月
/EFBFB0D64840231CD0FDAA8BE77B5897,January,1月
/85BFCA01483CEB3975FF80A47EA0C5E1,January 31st,1月31日
/A1238C2B4A925B54C61072948410B1D2,January 31st,1月31日
/F2F4CF6640326B2BF51F1696D17FB778,January 31st,1月31日
/9E9365D441501C30F2653D8992812DC5,Jeans,牛仔裤
/ECD4303C40C1E59F2D4B2897621EF3DB,John Sonedecker,John Sonedecker
/F2E740324B7A90B465F7DE81E68444E4,John Sonedecker,John Sonedecker
/11D0ADE24B11B3011BB68E98C96CED61,JohnDoe has changed their name to Scopey.,JohnDoe has changed their name to Scopey.
/A2884DE4492F792FBEAB999FC9258CCC,Join Failed,加入失败
/360981CA4EAAB0B9929AD6B224CE87CB,July,7月
/4DA11534453A99589601CEAC8671A10D,July,7月
/72F2512E42C3061DA56B35916BD78633,July,7月
/8D3AA2844A48E2953050C6945D49102D,July,7月
/BD1D3C15450E491228893688D991DD86,Jump / Climb (Hold),跳跃/攀爬（按住）
/C32E93C243DF1AD6CA9516B8653EF0B5,Jump / Climb (Hold),跳跃/攀爬（按住）
/E7F75F0047EB2540D3B9CAA97DE76F25,Jump Off,跳下
/058FC24042437C4D1DEAA4BB304AAAFF,June,6月
/40DA8FA645A98ACF007CA79CAC49B1C0,June,6月
/4DB3E25646F5637E35A08FAC6BC3CD13,June,6月
/55C4B306490A153DBF89C9964BD00554,June,6月
/77DF058F4A059CB44749E68B0EC77C28,KEYBINDS,按键绑定
/8CC71BFE43CAC3DA923590B6F61DD846,KEYBOARD & MOUSE,键盘&鼠标
/E4F34CCB445ECFFD5477CFB56FC7CA9B,KEYBOARD & MOUSE,键盘&鼠标
/372B480B45F95866F238F69CF9C14937,KIA,阵亡
/8D9FC1274F701F61CF30AFA1431FDDB1,KILLS,击杀
/28F94604426FE75267826FA4FC1A86AB,KIT RESTRICTION TEAM 1,第 1 队装备限制
/01681BF74EBEECC58B1364ADDEED5BEF,"Keep your teammates informed of your location to avoid friendly fire accidents, especially when regrouping.",始终与队友保持沟通以避免发生友军误伤事故，尤其是在变换位置时。
/FE7C24894128D5CC76D80DA55EC75CCB,Khaki,卡其色
/41F4DB11450AE4FB2C21F8A17045AB1D,Kick,踢出
/B9311EF74E21BEEF33D180B185FBE337,Kick <player> for <reason>,因为<reason>而踢出<player>
/B8FEEC7C4D5E356F622F8A89B5E59E48,Kit Restrictions,装备限制
/90B8A8D348ECA4A0F0190A8F0B5CD41B,Kit restrictions cannot be applied in single player mode or in the editor,装备限制模式无法在单人和编辑器模式中生效。
/D81E910A40F3FEC74B2DB1821BB5B380,Kobra EKP-8-18,Kobra EKP-8-18
/28F8669049D77ADA7D2E23A4A88CDD7D,Kris Rigby,Kris Rigby
/DB61B2C44FA1F2B73218EDB07D067754,LADDERS,梯子
/794E22BE45BF200ED88E4693D33A0DD8,LAN,局域网
/865F44FB44AD7C95FA1178A3531AA287,LAN,局域网
/82CF42044238C34F91E0B0922CB229FB,LASER,激光
/ABEF8D284A5B73B1CA58B18061E8DBF2,LASER MODE,激光模式
/E6340553461425188F23838B99B3ACD6,LAST TEAM KILL,最后队友击杀
/FC52375043C9FD82EAAAC5B99088A6AD,LEAD PROGRAMMER,首席程序员 / 主程序员
/51D7353044BE4B525B3D7C95C65EB1A8,LEVEL DESIGN,关卡设计 / 地图设计
/0523312C4C06603CF8984CA936DD3BD6,LICENSING CONSULTING,授权顾问 / 许可咨询
/B1196A724A2CF7873B45979E62C5B399,LIGHTS / LASERS,战术灯 / 激光
/0981600F464E02B2652FCD87A5653506,LIVE FIRE AREA,实弹射击区
/F8FEAA8047674CF6A18162A0652158BC,LIVE FIRE AREA,实弹射击区
/FA7E7ABC4CCE5F08D11B7C8DC7160BE0,LMG Ammo Pouch,轻机枪弹药包
/B0BBDF5A4415E015E598EB9D7CC35CFA,LOADED,已载入
/E22DF8A34DF889DB62A9D4AB6219E049,LOADING,载入中
/EE29E9DB48BD6951802642BBE6DCE5EB,LOADING,载入中
/7E484ABD45EB8C2B1415E58D89243B52,LOADOUT,装备
/D616A1AC43E30EADED30C380FDBFB39E,LOADOUT CHANGED,装备已变更
/24557E264B924907EA10E3830D9D7C1E,LOCAL ADMIN,本地管理员
/FC55E14E4D337C29EB369BAE1E47DCA3,LOCAL TIME,本地时间
/81B3B6C24C2E087D74582CA8E7D7ACEC,LOCATION/MAP,位置/地图
/3A2EE34449E8D19FC9170AA35A06F356,LONE WOLF,独狼模式
/59DFA91D4190031FD9A21397C4BB6071,LONE WOLF,独狼模式
/F7AF020D45E9ABC7CF4ED39441ECBB85,LONE WOLF,独狼模式
/3FFCC8524F1CAAF9E1A2749B060648A3,LOOK,观看
/6ADD121B48C7F1C0443CFFBF83C3F79C,LOOK,观看
/6B3763C04D6ABC22016C93B3BD3FDD95,LOW ARM STRENGTH!,手臂耐力低!
/ACACA3C547DCD62E4B3ABB8294D4B270,LVL,关卡
/833A62E148BD76B4C30CD794918B5E1F,Laptop,笔记本
/DD0991214311A18E1FBAABABAD060479,Laptop Usable,笔记本可用
/E9DB3BD64AC9686BB5513DA0CFA25389,Laptop script name for laptop '{LaptopName}' is incorrect for this mode. It should be set to '{LaptopScript}',笔记本 {LaptopName} 的脚本名称不适用于当前模式，应设置为 {LaptopScript}。
/3EC0826442D60D58376F0997A749ECC4,Larue Tactical FUG,战术 FUG 握把
/30C405B74697CFEAE753BD90081B4625,Laser,激光开关
/9200AAF74A0DBE8DCAFB42A7B7AA6F54,Lean Left,左侧身
/EF1F55074BC692E94EC448A6A5E33BF8,Lean Left,左侧身
/4346B8F2496DCACB272D27A88C610596,Lean Right,右侧身
/E4F54ECD4107A22340CB05BE4FF2A66B,Lean Right,右侧身
/1301C2FC46E69E23A308E38781FC08EF,Lean Type,侧身类型
/2730F7D94896D25F8A8D4E86DE40DCE1,Leave the play area and return to the ready room.,离开任务区域并返回准备室.
/1624B7B441AA0E3C3AFC868F88505679,Left Shoulder,左肩
/364E7D77444C66005386F1AD73CAD3AF,Left Thumbstick Sensitivity,左摇杆灵敏度
/AD8D2C524C9EE8E7977835A8804EFB08,Lens Flare Quality,镜头光晕质量
/9E6384234201F150756C28BDEFDB9AAE,Leupold CQBSS (1–8x),Leupold CQBSS (1–8x)
/4E8A1DAB4EAE6BBADA24BAACB4D1CABB,Light,轻
/3A9AEF194927F910FC1979B3BAB58C9F,Light Shaft Quality,光束渲染
/EFA6631742ACB31C8CBBE6A95D75B93D,Light/IR Illuminator Behavior on NVG Toggle,NVG切换时的白光/红外照明器行为
/FE8D8BFA44D0BEB8B340938DAAB23988,LightMachineGun,轻机枪
/A4AFD7F64247E76E7C92ECB49FD3C5E5,Limit Max Freelook Angle,限制自由观看角度
/E91441EA4D5BD15D52FF419BBB1B53E1,Line 2,Line 2
/D1122C5F40DE82EDCB4BB6AAABF0FD1E,Load,载入
/DF0548D14719DD86ADCD88A8DFAE1458,Load,载入
/E18A44774EC224BE423418BF4FBE92AB,Load a different mission?,载入另一个任务吗?
/59D20F1D4090049D2A5092BEDBCF535F,Loadout,装备
/EF5751D746C1FA56578B7D9F3784B96C,Local climate:,本地天气:
/3F0DE4054D719D2A6988F4B70F12DBD1,Local weather,本地天气:
/8DB06CFC4C6DC50CE0347498DE02AD41,Locate and eliminate all threats in the area.,找到并消灭区域内所有威胁.
/58A993EB4C6E0901198780870F6B9348,Lock bolt back to resume firing,将枪机后拉以恢复射击
/CBE40C3D4038FF6E1B243896B658D069,Locker,衣柜
/650E7C1E4B09DF485640318AAE33D86A,Look,观看
/7B0D83084592331A8AF1B184D8AA3E0A,Look Up/Down,视角上下移动
/A290F9B749E33FB005B040A73779E602,Look Up/Down,视角上下移动
/A8AB9869472EC8A63B29D08555821DB5,Look around independently of your body and weapon.,独立于身体和武器自由观察视野。
/444012CE45EBAF53F6EAF6B788AE9CA1,Look around independently of your body/weapon.,独立于身体/武器自由观察视野。
/4317271142DC85449DEDB8BE7634A5CE,Loop Back,监听
/205DFFCB4DEE07F7726504B2D67FF4F8,Low,低
/2988FD8942D12FEA7694B7A030C58823,Low,低
/3150FADF4F54D330D93798A75C0FEDED,Low,低
/54CC58304B0E1A6BB49DF2B007235699,Low,低
/564E59FE4BE39D3121E0049F5FF4CAAF,Low,低
/5FB6684D43ECAA011EF08A95FF3CE108,Low,低
/A89E3B1C424968CA4AECDDB3E5CE106B,Low,低
/B5A3F37F4A7848A21828BA9E76A5CD1C,Low,低
/ECA09E7C42D2F512B9BB7FA4945A9A54,Low,低
/E093C1B84D4BD7A560F81097F6370FF7,Low (FXAA),低(FXAA)
/E68677E9431FFBEB2DD29F824830DA20,Low Ready,低姿
/10C3AA614A94D3A171A71981C63F8A4D,Lower Weapon,放低武器
/408DBC3C459C0F337DD43F945854B0B3,Lower Weapon,放低武器
/11BEACE749187C9F7E7EFAB4BA6BF1C4,Lower Weapon / Switch Sights (ADS),放低武器/切换瞄具（瞄具）
/F6C494814A7766AAA16E10B4D44388D7,Lower Weapon / Switch Sights (ADS),放低武器/切换瞄具（瞄具）
/2D4F93CE4319751F5E7B58A0E6297741,"Lower weapon from READY to LOW READY, or from HIGH READY to READY.

When aiming (ADS), switches to/from additional sights if equipped.","将武器从“准备”状态放低至“低姿”，或从“高姿”降至“准备”状态。

瞄准（保持瞄准）时，在主瞄具与辅助瞄具之间切换（如果已装备）。"
/38A409874178A01A5EA698B20601CF95,M1014,M1014
/04052A49442F3824458C0C863D1E0A3B,M1014 Barrel Rail,M1014 枪管附件导轨
/0637C9244B484B154C383198A00A151A,M110,M110
/5C5F72364EA54F62BF27B59CBE40A0FF,M110K1,M110K1
/D37D3EF74E8BA03C566830800DC695F3,M14 20rd [7.62 NATO],7.62x51mm 20发弹匣(M14)
/A77752FE44B4A76EFC7D2994623E9B08,M16A4,M16A4
/4DEF07124FF06D09292515AA2BA6581C,M17,M17
/349D2CC945CA0DB95D27F7B56AF61365,M17 17rd [9×19MM],9x19mm 17发弹匣(M17)
/D9186D974E49BFBC1F4CC884DD08BDA9,M17 21rd [9×19MM],9x19mm 21发弹匣(M17)
/07FB66024A5BCA4C0CE94A8DD4AF4319,M18 Smoke (Green),M18烟雾弹(绿色)
/029FE7DE4E611FAA5078A3B5FFF010A7,M18 Smoke (Red),M18烟雾弹(红色)
/FF103C9F49288AAB2B4C95994091C698,M18 Smoke (Violet),M18烟雾弹(紫色)
/66A9AF0E40EBD73CA53AD5BB352CA52F,M18 Smoke (Yellow),M18烟雾弹(黄色)
/7CA4A00848E021C21B028094431B99BC,M1911 8rd [.45 ACP],.45ACP 8发弹匣(M1911)
/57C093764992B4BF6BA323B84324C7D4,M1911 Ext 10rd [.45 ACP],.45ACP 10发加长弹匣(M1911)
/DB5FD4234458674395D325863285B8AC,M1911A1,M1911A1
/076AA02F40A14C9A1ABF169EB9FFAF08,M24,M24
/A199DD0E4B7ED6AFB659B7AE7452D61E,M4A1 Block II,M4A1 Block II
/FEB146404333133F7C4E2AB2B7246E44,M4A1 Block II (FSP),M4A1 Block II (固定前置瞄准）
/5B10D05B40255AEA992CB6892F28D7DD,M4A1 SOPMOD,M4A1 (模块化)
/A651EF704ABC267E81FFF6BE4E70520F,M67 Frag,M67手雷
/91B7F37D4A4D81D4F2E867BCAEF8894C,M68 CCO,M68 CCO
/E3892A5148374904F6C41AA5288FD80D,M81,M81
/654FC2A44574ACBB17A077B2284ECB79,M83 White Smoke,M83烟雾弹(白色)
/16C3A48A40091DF014CB2C94F72EC86D,M9 17rd [9×19MM],9x19mm 17发弹匣(M9)
/EAC4A63142075F63AC6682B58AD106D3,M9 20rd [9×19MM],9x19mm 20发弹匣(M9)
/F5D4854D46E0C6470BC748BD71E5C637,M9A3,M9A3
/60E8EA1F44E61ED9617509A8B1C93B69,MAGAZINES / AMMO,弹匣 / 弹药
/18AEC9C4484766892FD89B9508F67631,MAGNIFIER,翻折镜
/9A87743E46D6D17D63AC1AAEEDD06B91,MAGNIFIER,翻折镜
/D186C8CD44D542F4E88F06BF4A770E09,MAP,地图
/098F4C494CC89A2782E979A0A4F72000,MARPAT Desert,沙漠数码
/C2A3B0364AF3346272508A85E20DA94F,MARPAT Woodland,林地数码
/17E1E70A4DCCE53B3DA1439E81A6979C,MASK,面罩
/C7101A7D499B07CAEB09D4A758E836E7,MATCH IS TIED,平局
/3E9B1B9745189DE1963583B5A2BE7E33,MATCH SUMMARY,战局概要
/C3DE41E444506E9289642CB95D56E04F,MBUS Iron Sight (Front),MBUS准星(前)
/A28B2E1540C69D7E244ACBBDB66590F5,MBUS Iron Sight (Rear),MBUS准星(后)
/8BCBDDD9463FFD213BF868A4F582BA44,MIA,失踪
/C1359A0A4007DC315DC7089BFB10C9EB,MICROPHONE & VOICE ISSUES?,遇到了麦克风和语音问题吗?
/8EC9B6634F7F1F7D2581B88C2C911646,MISCELLANEOUS,其他
/B30D45F440AF836807496685CE528AE7,MISCELLANEOUS,其他
/06950BDE4A1E16688D81DB8AE7665552,MISSION AREA,任务区域
/51E8FA704C9B5242D4E653A9844E93AC,MISSION IN PROGRESS,任务进行中
/126AD97C46585939669932A506E81FCB,MISSION MAP,任务地图
/CEE0E55B43B7B1017A6591BCCA5AEDED,MISSION MAP,任务地图
/DE9DD5324AFA1727E9F2D7AD4E56A989,MISSION MAP,任务地图
/E462CE9749FC2756BEBA509D4411010C,MISSION NAME,任务名称
/A462CA1F4DA00DB0765259866555D279,MISSION PARAMETERS,任务参数
/C78A25DC455124FB64C15290CC2BFF41,MISSION PARAMETERS,任务参数
/EE4C0C8E4F9AC5C859185F84194E71EB,MISSION PARAMETERS,任务参数
/7043568342761FB07CC59B8DB8983F1F,MISSION PREP AREA,任务准备区
/C9C422274BD053498BFFD1BCA66DEB9C,MISSION PREP AREA MISSION PREP AREA MISSION PREP AREA,任务准备区 任务准备区 任务准备区
/289A09BF4C1557902FD1F5A65B1AC3C6,MISSION SETTINGS,任务设置
/5C37AFA7409FD00A918D44A0C20BC28C,MISSION SETTINGS,任务设置
/8F433E0E4AB2D035CF1473B3947D1DF2,MISSION STATUS,任务状态
/A4BDFB394C136E99302808803F61F9AA,MISSION TIME,任务时间
/81CCDBFD48C05EF7C437919125771556,MISSION TYPE,任务类型
/E692A4FC4FA9B0D54A57A6A63F6F0D94,MISSION TYPE,任务类型
/7F1CE5C842F79D7CFC8AA197DFEB1527,MISSION TYPE DESCRIPTION,任务类型描述
/5D5D27D641CB8A0A9DB1CE976FBE73F7,MK13 Flashbang,MK13闪光弹
/11CC58284367B3A499493A9371E2CA10,MK14 EBR,MK14 EBR
/614D24A8452E2DCA5A3A48B1B4A56978,MK17 20rd [7.62 NATO],7.62x51mm 20发弹匣(MK17)
/779006634C1A3BE6BAB48DBE66292B11,MK17 CQC,MK17 CQC (近战)
/5EC734C24FD0169C542F53A8C072BC49,MK17 DMR,MK17 DMR (射手)
/B9FE60584D5B3139375FFD9BEA30F41B,MK18,MK18
/4175ED9C4FCEB4FDD04409A406DB7C66,MK25,MK25
/9DD0F21E401D5278BC763A9709B7D66A,MK25 15rd [9×19MM],9x19mm 15发弹匣(MK25)
/E457710943DF53732822D1AB9052A7E7,MK25 20rd [9×19MM],9x19mm 20发弹匣(MK25)
/6769740F429109A417C5239656739638,MK4 (3.5–10x),MK4 (3.5–10x)
/3AAE13504B6B9A405362EE82EAC39628,MK46,MK46
/A10B27D7428F626DC4ABDF887DBE9681,MOD AUTHOR,MOD作者
/73567366434078C41C55A1A5BB213A3E,MOD ENABLED/DISABLED,MOD启用/关闭
/BB1240224586C5CF2E2B7BBAD054A96B,MOD ENABLED/DISABLED,MOD启用/关闭
/6C31760249570BC844D2408993A5AF34,MOD ID,MOD ID
/B596C33E4F17145D27D31E9AFAEC4998,MOD ID,MOD ID
/5781CA6643A8DE949E39A98EA21DF804,MOD NAME,MOD名称
/AE38801641EAD0914A961C9772979A86,MODDING,模组
/D862929140866390E3DD3DAF40F31022,MODDING,模组
/2E9F4BD14B9727D5B88225A6F8D7D04B,MOUSE / THUMBSTICK,鼠标 / 摇杆
/4E47310E4A48CCAB60AF7783357C043C,MOUT (Movement Over Urban Terrain) training site featuring four multi-story buildings in a small closed-off wooded area for CQB practice.,一处位于封闭林地设施的小型CQB训练场，设有四栋多层建筑。
/595E84594DB1D62CD1BD538C3D858882,MOVEMENT,移动
/A776FE7C4E15E4AE0BC4A2ACF15DDECB,MOVEMENT,移动
/ACE5755146FACE64DCD43B899015DAC9,MP5 30rd [9×19MM],9x19mm 30发弹匣(MP5)
/1725525B40D0B70419416397444C73CB,MP5A4,MP5A4
/23C8236442FD229EC26800B871B60DEA,MP5A5,MP5A5
/5F5362F5417759A3B49FF2B62318A84B,MP5SD5,MP5SD5
/07AB08B746732A5C0CAFBD89F3BAF3EE,MP5SD6,MP5SD6
/2EFD86BC41E5FC29ACB1729145B7B1F7,MP7 40rd [4.6×30MM],4.6x30mm 40发弹匣(MP7)
/E991A7E44615C43C3C3592A7C7E01D71,MP7A1,MP7A1
/3E5F0F9D43874C241949F7A7A14F168E,MPX 30rd [9×19MM],9x19mm 30发弹匣(MPX)
/0B7720704B5FBF9FF3A36F8EA6F38BCC,MPX SBR,MPX SBR
/E99B6ACB4AEB8A7A7EAAF19A5D4A9C27,MRO,MRO
/0EF7321C4214F358E73CD3927E6149E1,MUTATOR AUTHOR,变异器作者
/6B53CAD54288644ADB218F9B6455D7E8,MUTATOR NAME,变异器名
/61CA88774FF0DD506E6DF5AA1A9971E3,MUTATORS RELOADED,变异器已装载
/6664B44D4DD5F8ED45DBAF92C23DCAC2,MUTE ALL,静音所有
/A5F7D5F2445B05341C91A4B795DABD76,MUTE TALKING,M静音讲话中
/06A7283D4A0FAB853186FC8BEE1FA621,MUZZLE,枪口附件
/569B296E4F6BCC70928005BE2F8DB104,Mag Check,检查弹药
/F7ECB3F9405E962D9B7540974440CFFE,Magpul AFG 2,Magpul AFG 2
/4232D9514CE5BB12EF24D8A0291BBF2C,Make Loop,制作闭环
/82CCDD1F405A30F789E33C9CBD293AB8,Make sure you are running the same version of the game as the server you are trying to join.,请确定你的游戏版本与服务器版本相同.
/1E11AFA44FA91851D739328291746306,"Make sure you have chosen a head, shirt, pants and footwear.","请确定你已经选择好了外观, 上衣, 裤子和鞋。"
